filename;sex;session;group;VideoFile;animal_ID
TFS1EX3_18DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;Ctrl;TFS1EX3_18.mp4;18
TFS1EX3_19DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_19.mp4;19
TFS1EX3_20DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_20.mp4;20
TFS1EX3_21DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;Ctrl;TFS1EX3_21.mp4;21
TFS1EX3_22DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_22.mp4;22
TFS1EX3_23DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_23.mp4;23
TFS1EX3_24DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;Ctrl;TFS1EX3_24.mp4;24
TFS1EX3_25DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_25.mp4;25
TFS1EX3_26DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_26.mp4;26
TFS1EX3_27DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;Ctrl;TFS1EX3_27.mp4;27
TFS1EX3_28DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_28.mp4;28
TFS1EX3_29DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;Ctrl;TFS1EX3_29.mp4;29
TFS1EX3_30DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_30.mp4;30
TFS1EX3_31DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_31.mp4;31
TFS1EX3_32DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;Ctrl;TFS1EX3_32.mp4;32
TFS1EX3_33DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_33.mp4;33
TFS1EX3_34DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;Ctrl;TFS1EX3_34.mp4;34
TFS1EX3_35DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX3;IFS;TFS1EX3_35.mp4;35
TFS1EX4_1DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_1.mp4;1
TFS1EX4_2DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_2.mp4;2
TFS1EX4_3DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_3.mp4;3
TFS1EX4_4DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_4.mp4;4
TFS1EX4_5DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_5.mp4;5
TFS1EX4_6DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_6.mp4;6
TFS1EX4_7DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_7.mp4;7
TFS1EX4_8DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_8.mp4;8
TFS1EX4_9DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_9.mp4;9
TFS1EX4_10DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_10.mp4;10
TFS1EX4_11DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_11.mp4;11
TFS1EX4_12DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_12.mp4;12
TFS1EX4_13DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_13.mp4;13
TFS1EX4_14DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_14.mp4;14
TFS1EX4_15DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_15.mp4;15
TFS1EX4_16DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_16.mp4;16
TFS1EX4_17DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_17.mp4;17
TFS1EX4_18DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_18.mp4;18
TFS1EX4_19DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_19.mp4;19
TFS1EX4_20DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_20.mp4;20
TFS1EX4_21DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_21.mp4;21
TFS1EX4_22DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_22.mp4;22
TFS1EX4_23DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_23.mp4;23
TFS1EX4_24DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_24.mp4;24
TFS1EX4_25DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_25.mp4;25
TFS1EX4_26DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_26.mp4;26
TFS1EX4_27DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_27.mp4;27
TFS1EX4_28DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_28.mp4;28
TFS1EX4_29DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_29.mp4;29
TFS1EX4_30DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_30.mp4;30
TFS1EX4_31DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_31.mp4;31
TFS1EX4_32DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_32.mp4;32
TFS1EX4_33DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_33.mp4;33
TFS1EX4_34DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;Ctrl;TFS1EX4_34.mp4;34
TFS1EX4_35DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX4;IFS;TFS1EX4_35.mp4;35
TFS1EX5_1DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_1.mp4;1
TFS1EX5_2DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_2.mp4;2
TFS1EX5_3DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_3.mp4;3
TFS1EX5_4DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_4.mp4;4
TFS1EX5_5DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_5.mp4;5
TFS1EX5_6DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_6.mp4;6
TFS1EX5_7DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_7.mp4;7
TFS1EX5_8DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_8.mp4;8
TFS1EX5_9DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_9.mp4;9
TFS1EX5_10DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_10.mp4;10
TFS1EX5_11DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_11.mp4;11
TFS1EX5_12DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_12.mp4;12
TFS1EX5_13DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_13.mp4;13
TFS1EX5_14DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_14.mp4;14
TFS1EX5_15DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_15.mp4;15
TFS1EX5_16DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_16.mp4;16
TFS1EX5_17DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_17.mp4;17
TFS1EX5_18DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_18.mp4;18
TFS1EX5_19DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_19.mp4;19
TFS1EX5_20DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_20.mp4;20
TFS1EX5_21DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_21.mp4;21
TFS1EX5_22DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_22.mp4;22
TFS1EX5_23DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_23.mp4;23
TFS1EX5_24DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_24.mp4;24
TFS1EX5_25DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_25.mp4;25
TFS1EX5_26DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_26.mp4;26
TFS1EX5_27DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_27.mp4;27
TFS1EX5_28DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_28.mp4;28
TFS1EX5_29DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_29.mp4;29
TFS1EX5_30DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_30.mp4;30
TFS1EX5_31DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_31.mp4;31
TFS1EX5_32DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_32.mp4;32
TFS1EX5_33DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_33.mp4;33
TFS1EX5_34DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;Ctrl;TFS1EX5_34.mp4;34
TFS1EX5_35DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX5;IFS;TFS1EX5_35.mp4;35
TFS1EX6_1DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_1.mp4;1
TFS1EX6_2DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_2.mp4;2
TFS1EX6_3DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_3.mp4;3
TFS1EX6_4DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_4.mp4;4
TFS1EX6_5DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_5.mp4;5
TFS1EX6_6DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_6.mp4;6
TFS1EX6_7DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_7.mp4;7
TFS1EX6_8DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_8.mp4;8
TFS1EX6_9DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_9.mp4;9
TFS1EX6_10DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_10.mp4;10
TFS1EX6_11DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_11.mp4;11
TFS1EX6_12DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_12.mp4;12
TFS1EX6_13DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_13.mp4;13
TFS1EX6_14DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_14.mp4;14
TFS1EX6_15DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_15.mp4;15
TFS1EX6_16DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_16.mp4;16
TFS1EX6_17DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_17.mp4;17
TFS1EX6_18DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_18.mp4;18
TFS1EX6_19DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_19.mp4;19
TFS1EX6_20DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_20.mp4;20
TFS1EX6_21DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_21.mp4;21
TFS1EX6_22DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_22.mp4;22
TFS1EX6_23DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_23.mp4;23
TFS1EX6_24DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_24.mp4;24
TFS1EX6_25DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_25.mp4;25
TFS1EX6_26DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_26.mp4;26
TFS1EX6_27DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_27.mp4;27
TFS1EX6_28DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_28.mp4;28
TFS1EX6_29DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_29.mp4;29
TFS1EX6_30DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_30.mp4;30
TFS1EX6_31DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_31.mp4;31
TFS1EX6_32DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_32.mp4;32
TFS1EX6_33DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_33.mp4;33
TFS1EX6_34DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;Ctrl;TFS1EX6_34.mp4;34
TFS1EX6_35DLC_resnet50_OFFICAL_TSE_SHOCKBOX_NETWORKAug16shuffle1_1030000.csv;M;EX6;IFS;TFS1EX6_35.mp4;35
